what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1351523568090
opened,editor,org.eclipse.wst.xml.ui,1.1.200.v201105111835,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1351523568324
activated,editor,org.eclipse.wst.xml.ui,1.1.200.v201105111835,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1351523568402
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1351523575848
activated,editor,org.eclipse.wst.xml.ui,1.1.200.v201105111835,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1351523580092
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351523608893
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351523610703
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1351523611920
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1351523643228
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1351523650643
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1351523652437
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1351523654512
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1351523656384
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351523773166
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351524673139
activated,editor,org.eclipse.wst.xml.ui,1.1.200.v201105111835,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1351524675255
activated,view,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views.ContentOutline",1351524687104
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351524699948
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351524749958
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1351524752284
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351524757021
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351524788441
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351524794330
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351524795490
started,bundle,org.eclipse.wst.xsl.debug.ui,1.0.200.v201101281837,"org.eclipse.wst.xsl.debug.ui",1351524796200
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351524797470
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351524832349
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351524834931
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351525227410
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1351525229164
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1351525238454
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1351525238734
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1351525238804
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351525247644
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351525248085
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1351525254490
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1351525254550
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351525308930
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351525310010
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351525313622
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351525928682
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351525930437
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351525973075
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351525974496
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351526312404
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1351526334398
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1351526341765
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1351526341835
